,station1,station2,distance_km,correlation
0,7010,2520,23.004844291671777,0.7040904096279157
1,7010,3810,15.96766156395726,0.8464615495029758
2,7010,3770,25.960056126868935,0.6726410914547111
3,7010,16048,34.59200871996416,0.305597454049553
4,7010,16035,38.51555265506983,0.2187232077928697
5,7010,16040,35.74122565339067,0.41286787434264544
6,7010,16049,32.29942528698209,0.3118961714516961
7,7010,2800,31.24891619081692,0.16016731006047635
8,7010,2320,25.143297548218044,0.051996894144948506
9,7010,2700,26.702015531607895,0.26151596709324204
10,7010,2710,24.075739626573103,0.36544548493500667
11,7010,2420,21.921046982246146,0.47769827964167155
12,7010,2440,20.297190885495425,0.24854998977385673
13,7010,2460,18.99637605951843,0.3365182225475807
14,7010,4160,16.607235387552276,0.7173726664615314
15,7010,2500,19.35743511740343,0.8063861903656929
16,7010,16093,15.491278537901113,0.3963914682524482
17,7010,5600,15.5774253504295,0.33802670983498223
18,7010,16094,15.420482317327822,0.5636775074314723
19,7010,5700,12.678385177015876,0.460589684147243
20,7010,5800,13.633571907658466,0.49712748965567916
21,7010,5900,14.335035080057404,0.5023902803962987
22,7010,5170,17.242648494109396,0.3400315563927178
23,7010,5100,17.667936155632994,0.26637677355626577
24,7010,5200,14.182830974565785,0.4883750810490003
25,7010,5400,15.616800798340153,0.28124166279771207
26,7010,6000,18.36611189808045,0.3964759530262112
27,7010,16084,44.8476768786568,0.2385197481539734
28,7010,16085,37.00070214315136,0.4242219110008973
29,7010,16086,30.987843212592193,0.400364117407415
30,7010,16068,30.2382580544085,0.483448066894351
31,7010,16073,29.193748313287802,0.4192139848711655
32,7010,16071,27.53280091926601,0.4914835783408228
33,7010,16069,27.846038325146605,0.5011158585171382
34,7010,16072,25.96643113637329,0.49879868328232996
35,7010,16074,24.286616964554447,0.5750651093936975
36,7010,16037,32.55775351256993,0.2810895560771364
37,7010,16039,33.437609644865255,0.2610901074644609
38,7010,3640,21.742901619003938,0.8655108174085994
39,7010,2610,27.773644245878927,0.485663082437276
40,7010,16018,30.623046033134287,0.19251626211684494
41,7010,16007,28.88920169278681,0.3520880026087752
42,7010,16028,21.83104949167824,0.48076237853385095
43,7010,16017,20.7979531960675,0.4631880847671563
44,7010,16016,21.148350824701588,0.4586032563821509
45,7010,16015,21.328203223654995,0.5919732584687047
46,7010,16013,20.55825350060332,0.46953364094067307
47,7010,16006,16.656913212854,0.27782475534373274
48,7010,16029,22.014307747885166,0.40734842285733247
49,7010,16008,22.4487201464181,0.19499355338092242
50,7010,16095,18.84969715113186,0.34111896043448614
51,7010,2790,20.11670199255254,0.2917477189585374
52,7010,1720,22.15025980173814,0.37198399565472684
53,7010,16083,40.88059174836025,0.22320897926261757
54,7010,16080,39.0675572571006,0.3982405662031347
55,7010,16076,35.29472402857647,0.40932011233424426
56,7010,16077,35.91603539796049,0.9806085723261284
57,7010,16082,38.23706002786887,0.2817227717529046
58,7010,16078,33.78958418225558,0.4178922048036626
59,7010,16081,31.055077034116536,0.33861975350741863
60,7010,16079,29.170753417771177,0.3963409999530446
61,7010,2730,26.537184163466225,0.48494083704434504
62,7010,2720,27.296955161142467,0.25065627413870584
63,7010,2890,27.071847146975774,0.7817371504498557
64,7010,2740,29.3267946997363,0.3679960256643842
65,7010,2840,30.360160942637737,0.2225048248651867
66,7010,4200,22.00042750906533,0.6028543984065373
67,7010,16067,29.730912559940478,0.3522040225190829
68,7010,16066,23.261117083632364,0.5739189683715098
69,7010,16057,19.409947228128857,0.306490171316143
70,7010,16061,19.015719989427776,0.46011748438703426
71,7010,16075,18.872385753811503,0.6306495658496085
72,7010,16065,15.930993096579378,0.6692563211747843
73,7010,16064,13.082820531750768,0.7321551781495598
74,7010,16062,15.567566374700306,0.3704717898011989
75,7010,16059,14.46864093832847,0.7672912875172471
76,7010,16058,15.46532929789452,0.4973492297493988
77,7010,16063,15.446199853155951,0.9383371047273461
78,7010,2620,29.566117560488223,0.5841760774002259
79,7010,2600,22.853449576960095,0.8660495959609784
80,7010,2630,25.90228722169276,0.7231685813726092
81,7010,2640,14.745522285839513,0.8623309940321561
82,7010,16030,29.807487194925013,0.28570916195283985
83,7010,16043,30.4948902106069,0.27959945487298143
84,7010,16042,31.217028381264125,0.15527260523270547
85,7010,16044,30.89000833772456,0.3059712244688088
86,7010,16045,30.577178199432808,0.30667032762564894
